Rg,Ree
1.23525,3.272
1.24206,3.231
1.2638,3.138
1.23359,3.325
0.880738,1.722
0.816103,1.882
0.787841,1.841
0.791291,1.859
0.753636,1.794
0.758952,1.681
0.81679,1.963
0.861691,1.644
0.980905,2.032
0.959376,1.941
0.946436,1.876
0.93375,1.901
0.952202,1.958
0.735407,1.484
0.736585,1.617
0.734209,1.558
0.72404,1.531
0.730759,1.558
0.736541,1.579
0.733505,1.582
0.947416,1.657
0.744256,1.607
0.68481,2.165
0.744588,1.543
0.696258,2.225
0.674138,2.116
1.25223,3.793
1.36255,3.794
1.33066,3.776
1.30782,3.747
1.28306,3.583
0.738296,1.651
0.736117,1.644
0.744883,1.628
1.26967,3.667
1.3065,3.618
1.28614,3.721
1.25956,3.894
1.248,4.012
1.23116,3.916
1.40158,3.593
1.36885,3.86
1.2043,3.599
0.889456,1.391
1.2067,3.456
1.22356,3.582
1.42251,3.844
0.73687,1.476
0.736106,1.566
0.729749,1.553
0.724635,1.591
0.741954,1.532
0.926224,1.71
0.730949,1.694
0.959642,1.96
1.41333,3.734
1.47214,3.774
0.953546,1.693
1.46636,3.701
1.4211,3.75
1.40596,3.844
1.45638,3.755
1.41537,3.7
0.961308,1.768
0.985562,1.814
0.741523,1.751
0.729595,1.768
0.72779,1.731
0.998034,1.843
0.743151,1.716
0.960315,1.69
0.994141,1.685
0.746936,1.687
1.52278,3.468
1.50124,3.488
1.496,3.41
1.50675,3.376
0.861257,1.367
0.871191,1.41
0.857116,1.43
0.885382,1.54
0.869842,1.57
0.90718,1.598
0.90228,1.548
0.891755,1.529
0.902791,1.458
0.685504,2.053
0.726997,1.81
0.725637,1.74
0.673706,2.024
0.696013,2.146
0.883641,1.631
0.735878,1.624
0.866364,1.473
0.687461,2.187
0.703556,2.234
0.702375,2.274
0.860979,1.459
0.700359,2.215
0.877022,1.395
0.700039,2.24
0.699317,2.236
0.963029,1.963
0.961617,2.056
0.937558,1.89
0.813203,1.597
0.944826,1.983
0.693994,2.245
0.705132,2.262
0.915381,1.987
0.747422,1.654
0.74048,1.666
0.733146,1.686
0.828388,1.739
0.963451,2.011
0.738633,1.744
0.717662,1.693
0.718444,1.785
0.725202,1.696
0.941251,1.713
0.924423,1.533
0.952675,1.576
0.936868,1.494
1.41449,2.998
0.882226,1.371
0.899231,1.284
0.888798,1.371
0.87908,1.274
1.38898,3.04
1.36385,3.133
0.731533,1.709
0.930119,1.638
0.93611,1.688
0.933952,1.631
0.954197,1.606
0.96084,1.616
0.936244,1.768
0.740863,1.812
1.0944,3.113
0.732897,1.731
0.927129,1.52
0.915413,1.589
0.931469,1.794
0.945998,1.753
0.933469,1.734
0.915092,1.818
0.918089,1.992
0.945119,2.009
0.955307,2.202
0.940868,2.125
0.919108,2.01
1.14379,3.565
1.14856,3.582
1.12961,3.333
1.0947,3.203
1.12457,3.257
1.09669,3.267
0.835414,1.245
0.950062,2.402
0.961745,2.42
0.990978,1.395
0.957409,2.272
1.00135,1.568
0.998466,1.526
0.990534,1.584
0.992933,1.717
1.1751,3.467
1.17932,3.502
0.916012,1.982
0.867982,1.032
0.873481,1.007
0.868519,0.931
1.35986,3.575
1.38357,3.559
0.858869,0.902
1.31862,3.645
1.37054,3.537
1.367,3.47
0.96967,2.519
1.29802,3.331
1.3318,3.481
1.33083,3.519
0.883824,0.866
0.865179,0.956
0.993597,2.629
1.20463,3.565
0.986414,2.486
1.18749,3.593
1.00246,2.676
1.18389,3.551
1.2137,3.411
1.16658,3.477
1.21726,3.332
1.23499,3.279
1.22654,3.379
1.24699,3.31
1.20139,3.277
0.956767,2.456
0.960233,2.478
0.881012,1.047
0.894753,1.063
0.891196,1.094
1.16577,3.4
1.17333,3.56
1.18064,3.627
1.1708,3.537
0.916357,1.597
0.910878,1.614
0.917454,1.531
0.946744,2.345
0.94059,2.41
0.937628,2.324
0.9049,1.791
0.944641,2.445
0.962861,2.491
0.899848,1.754
0.927433,1.7
0.911926,1.654
0.891644,1.643
0.893602,1.665
0.89062,1.678
1.11857,3.417
0.896746,1.651
1.07332,3.365
1.06427,3.334
1.07157,3.367
0.86579,1.274
1.06173,3.419
1.05156,3.489
1.0562,3.559
0.994868,2.728
1.01329,2.847
1.06615,3.693
1.06024,3.632
0.969057,2.525
1.06134,3.398
1.03498,3.504
1.03915,3.485
0.935065,2.245
1.24052,3.556
1.23175,3.536
1.26014,3.556
0.85731,1.051
1.23182,3.522
1.17994,3.4
0.862499,0.91
1.52062,2.879
0.86139,1.018
0.864399,0.958
0.96118,2.482
0.848409,1.078
0.921385,2.313
0.91985,2.368
0.925755,2.308
0.946821,2.459
0.949405,2.335
0.946491,2.34
0.87092,1.113
0.876057,1.213
0.94916,2.37
0.950031,2.335
0.935138,2.36
0.939704,2.365
0.878655,1.213
0.892088,1.331
0.8682,1.317
0.957876,2.747
0.952419,2.71
0.941026,2.638
0.846323,1.77
0.892499,1.02
0.824526,1.802
0.842249,1.784
0.845194,1.73
0.888159,1.275
0.855183,1.631
0.892149,1.232
0.844086,1.676
0.855412,1.672
0.900008,1.251
0.909522,1.246
1.286,3.73
0.860752,1.627
0.868297,1.601
0.865802,1.685
0.865549,1.73
0.842097,1.617
0.834319,1.658
0.831795,1.581
1.00494,2.523
0.984775,2.589
0.99998,2.572
1.00337,2.621
1.00765,2.569
1.02923,2.689
1.06469,2.81
1.28049,4.057
1.25503,4.038
1.03353,2.881
1.20178,3.656
1.08601,3.101
1.11234,3.2
0.767959,1.854
0.768982,1.85
1.11589,3.276
0.77511,1.824
1.07345,2.929
0.765116,1.688
0.907992,1.312
0.923693,1.424
0.931116,1.525
1.02936,2.81
1.0482,2.946
0.923287,1.545
0.944002,1.481
0.918127,1.595
1.07414,3.162
1.12312,3.202
0.93608,2.727
0.916137,1.441
0.90922,1.407
0.893846,1.467
0.899164,1.453
0.938674,1.499
0.877955,1.36
0.879989,1.367
1.11664,3.026
1.1097,2.873
0.909349,1.376
0.912468,1.464
1.11361,3.189
1.13299,3.175
0.945348,2.198
0.885422,1.493
0.931429,2.269
0.925573,2.133
0.938373,2.261
0.888741,1.303
0.934848,1.458
0.960578,2.216
0.942236,2.359
0.913659,1.412
0.914915,1.24
0.969619,1.528
1.00554,2.774
1.02178,2.682
1.01788,2.535
0.909701,1.489
0.895658,1.511
0.89546,1.308
0.90389,1.345
0.884559,1.343
0.880769,1.313
0.869102,1.315
1.04209,2.331
0.76536,1.837
0.853491,1.16
0.856238,1.218
1.15123,2.822
0.767618,1.827
0.784631,1.84
1.11481,2.368
0.869291,1.99
0.889263,2.05
0.876684,2.005
0.860579,1.811
0.885857,1.419
0.868922,2.033
0.889945,1.445
0.901844,1.539
1.45447,3.001
1.42125,3.109
1.40756,3.155
0.869469,1.425
0.86775,1.403
0.885564,1.466
1.48215,3.078
0.919911,1.399
0.906398,1.451
0.909248,1.466
0.907021,1.478
0.775242,2.142
0.901937,1.477
0.887574,1.514
0.890865,1.511
0.891811,1.061
0.873983,1.133
0.876587,1.226
1.06003,2.897
1.09372,2.934
1.16298,3.261
0.905993,1.159
1.12462,3.001
1.12418,3.055
1.12731,2.994
1.11388,2.789
0.895034,1.359
1.13006,2.976
0.881464,1.419
0.896817,1.492
1.13692,2.897
0.896819,1.355
0.890328,1.318
1.14641,2.944
1.13483,3.067
1.11424,2.953
0.831049,0.929
0.838383,0.91
0.8532,0.917
0.779121,1.979
0.770387,1.943
0.769424,1.903
0.778528,1.95
0.775287,1.968
1.08783,2.422
1.09349,2.466
0.890602,1.499
0.894952,1.488
1.09712,2.69
1.11072,2.815
0.741906,1.971
0.751821,2.027
0.76563,2.079
0.76608,2.086
0.748381,2.102
1.04839,1.915
1.03442,1.884
1.02808,1.846
1.14057,2.789
1.02518,1.838
1.14213,2.995
1.58686,3.132
1.00257,1.621
1.02476,1.627
0.990312,1.599
1.10905,2.929
1.14419,3.094
1.11719,3.054
1.52192,3.44
1.11421,3.023
1.15277,3.131
1.46888,3.57
1.47593,3.613
1.16676,3.717
1.19205,3.645
1.47382,3.811
1.49099,3.708
1.15809,3.919
1.49555,3.813
0.908043,1.277
0.916267,1.299
0.901192,1.283
1.03281,2.651
1.1252,3.628
1.14702,3.795
0.987469,2.422
0.996457,2.45
0.774571,2.094
1.17241,3.698
1.15006,3.567
1.17409,3.653
0.830116,1.186
0.846213,1.196
0.763777,2.009
0.748239,2.019
0.758182,1.987
1.10019,3.395
0.77754,2.068
0.781497,2.104
0.746268,2.024
1.06307,3.078
1.02567,2.876
0.982475,2.628
0.79869,1.459
0.806919,1.455
0.800748,1.455
0.832924,1.48
1.09556,2.848
1.11725,2.959
0.766752,1.973
0.777284,1.971
0.789083,1.99
0.821196,1.445
0.7623,2.044
0.822755,1.381
0.81448,1.206
0.810588,1.16
0.807844,1.208
0.79916,1.245
1.35127,3.8
0.80124,2.099
1.30254,4.037
1.28531,3.94
1.2486,4.253
1.26372,4.106
1.23823,3.544
1.3095,4.16
0.797623,1.954
0.770864,1.991
1.22981,3.75
1.3313,4.096
1.349,3.935
0.774916,2.064
1.3925,3.871
0.932808,1.492
0.924555,1.483
0.908904,1.564
0.840258,1.953
0.836863,2.057
0.828498,2.059
0.901818,1.534
0.901692,1.52
0.822979,1.985
0.857448,2.036
0.859798,2.216
0.848246,2.164
0.8453,2.084
0.834306,2.114
0.774479,2.097
0.757876,2.123
1.38893,4.002
1.36873,3.971
1.40191,3.862
1.3616,3.925
1.34451,3.818
1.35118,4.044
1.33395,4.078
1.14742,3.036
0.766369,1.99
1.33215,3.986
1.3353,4.039
1.30189,3.985
1.13323,3.191
0.844587,2.143
0.838288,2.113
0.8316,1.985
0.825955,2.079
0.815229,1.988
0.810952,1.976
0.771669,1.989
1.16596,3.15
1.15293,3.115
1.16579,3.304
1.16397,3.151
1.1734,3.172
0.848688,2.111
1.1132,2.903
0.946884,2.435
0.936965,2.521
0.944733,2.556
1.3668,3.73
0.896105,2.419
0.877114,2.267
1.35648,3.669
1.35963,3.688
1.36311,3.696
0.872797,2.098
0.878104,2.079
0.844327,1.956
0.857656,2.167
0.860762,2.001
0.858655,2.209
0.854786,2.078
0.863889,2.007
0.850356,2.002
0.846717,1.881
0.913721,1.491
1.09219,2.748
1.11479,2.865
0.917437,1.523
0.918516,1.561
0.923966,1.701
0.923186,1.714
0.912364,1.652
0.924464,1.657
1.03323,2.449
1.01944,2.284
0.896518,1.736
0.843049,1.525
0.904095,1.592
0.896274,1.606
0.886748,1.655
0.864942,1.555
0.885858,1.572
0.892119,1.564
0.872045,1.462
0.871561,1.497
0.899583,1.469
0.887393,1.54
0.758206,1.684
0.776233,1.764
0.903339,1.548
0.804572,1.704
0.792944,1.449
0.804995,1.444
0.798139,1.507
0.952963,1.847
0.938656,1.799
0.945711,1.872
0.740199,1.92
0.745311,1.845
1.20397,2.382
1.17882,2.232
1.16843,1.995
1.17605,2.021
1.19866,2.219
1.16804,2.163
0.774105,1.771
1.13901,2.175
1.15473,2.161
1.14463,2.435
1.13552,2.484
1.13722,2.419
1.14882,2.493
0.718581,2.028
0.710491,1.961
0.714053,1.992
0.818152,1.769
0.826988,1.826
0.825747,1.844
0.749283,1.815
0.723831,1.86
0.750306,1.959
0.756387,2.111
0.722191,2.072
0.938198,1.744
0.72152,2.019
0.718745,1.971
0.729609,2.019
1.0251,2.491
0.731852,1.991
1.05174,2.95
1.01569,2.731
1.0326,2.816
1.06865,2.904
0.730952,2.007
1.08404,2.889
1.09563,2.893
0.908264,1.629
0.905325,1.689
0.923667,1.768
0.856886,2.21
0.721513,1.934
0.716188,1.843
0.723085,1.891
0.901788,1.75
0.735924,1.93
0.715441,1.817
0.730097,1.908
0.909095,1.786
0.738752,1.772
0.73163,1.814
0.734807,1.753
0.740438,1.855
0.738529,1.743
0.742395,1.8
0.740181,1.938
0.743158,1.958
0.860896,2.041
0.843586,1.958
0.725822,1.821
0.74064,1.864
0.743971,1.915
0.74551,1.913
1.20321,2.777
1.21437,2.98
1.20863,2.961
1.13851,2.823
1.12763,2.824
0.720094,1.771
0.732064,1.882
1.16352,2.76
1.16627,2.8
1.17536,2.793
1.19593,2.812
0.753457,2.273
0.734623,2.253
0.729942,2.217
0.734281,2.167
0.738761,2.2
1.2441,3.606
0.726758,2.112
0.717174,2.093
0.949334,2.872
0.959707,2.934
0.740579,2.177
0.743254,2.129
0.754503,2.177
1.18083,3.754
1.24134,3.541
1.22655,3.541
1.20806,3.679
1.22911,3.565
1.2197,3.565
1.25058,3.504
0.748273,2.085
0.739954,1.949
1.17587,3.474
1.21885,3.482
1.21533,3.343
1.21776,3.32
0.804234,2.314
0.734989,1.887
0.747394,1.907
0.746121,1.911
0.728182,1.814
1.2151,3.648
0.724136,1.824
0.721865,1.827
1.23925,3.638
0.78256,2.253
0.785575,2.172
0.726685,1.89
0.734621,1.876
0.74655,1.96
1.27231,3.781
1.28319,3.783
1.26303,3.727
0.72027,1.971
1.20772,3.441
1.29172,3.604
1.36659,3.44
1.36262,3.465
1.3591,3.486
1.40337,3.385
0.781858,2.187
1.18757,3.436
0.718891,2.047
0.733608,2.009
0.719612,1.892
1.16865,3.327
1.15378,3.16
0.785491,2.329
1.42414,3.864
0.986426,2.227
0.991492,2.229
0.985552,2.279
0.991081,2.181
1.1277,2.988
1.09975,2.825
1.44121,3.505
1.45001,3.369
1.44792,3.328
1.09448,2.775
1.50089,3.312
1.27823,3.813
1.26538,3.734
1.50526,3.29
1.55776,3.261
1.49442,3.289
1.30163,3.802
1.34968,3.962
1.36211,3.816
1.00975,2.621
1.00091,2.628
1.40359,4.016
1.37532,3.936
1.08522,2.985
1.3331,3.81
1.33753,3.766
1.07994,3.048
1.15119,2.835
1.18766,2.998
1.17418,3.033
1.17306,3.054
1.49836,3.275
1.22043,3.324
1.51045,3.211
0.911561,2.66
1.48346,3.491
1.26609,3.316
1.49333,3.49
1.50659,3.628
1.50158,3.504
1.44999,3.7
1.21806,3.176
1.21478,3.101
1.18929,3.082
1.47018,3.872
1.47036,3.8
1.46731,3.763
1.43916,3.64
1.37306,3.661
1.44729,3.769
1.48009,3.612
1.43247,3.619
0.766284,0.832
0.759981,0.845
1.12435,3.273
1.15381,3.4
1.19213,3.364
0.82857,2.147
0.818195,2.106
0.746055,0.923
0.729057,0.971
0.724066,0.897
0.725113,0.804
0.734397,0.838
0.726708,0.836
0.73929,0.904
0.750816,1.092
0.917179,2.614
0.909153,2.505
0.923887,2.623
0.895015,2.383
0.714478,0.65
0.725218,0.685
0.724244,0.669
0.725003,0.743
0.724591,0.726
0.71667,0.762
0.826658,2.224
0.727836,0.531
0.722413,0.685
0.735157,0.724
0.844964,2.238
0.819852,2.226
0.73206,0.88
0.730306,0.924
0.733617,0.871
0.73084,1.001
0.776649,2.208
0.800299,2.28
0.799174,2.289
0.790311,2.215
1.01879,2.472
1.03922,2.594
1.04505,2.691
1.45679,3.809
1.47408,3.869
1.50692,3.773
1.54306,3.642
1.07765,2.964
1.43515,3.781
1.42597,3.758
1.42661,3.731
1.39588,3.886
0.757496,0.827
0.762566,0.772
0.765465,0.825
0.740479,0.872
0.714279,0.837
0.72733,0.842
0.724638,0.844
1.05027,2.769
0.738646,0.886
0.741889,0.934
1.36012,3.654
1.04799,2.551
1.0389,2.659
1.30242,3.64
1.30494,3.582
0.714037,0.901
0.713211,0.86
1.38427,3.4
0.724214,1.019
1.34614,3.208
1.33479,3.297
0.784812,2.381
0.761316,2.183
0.77318,2.21
1.25284,3.537
1.23001,3.593
1.24071,3.417
1.23558,3.485
1.25919,3.414
0.704045,0.856
0.709456,0.753
0.716193,0.836
0.777946,2.213
0.76181,2.233
1.35928,3.045
1.3937,2.94
1.36883,3.071
0.728383,0.715
0.734446,0.713
0.725337,0.771
0.730549,0.915
1.40628,3.124
1.44133,2.721
0.849343,2.349
0.845245,2.272
0.850213,2.204
0.86139,2.338
0.729381,0.866
0.713792,0.884
0.723685,0.848
1.42665,2.981
1.46872,2.936
1.49137,2.86
1.50333,2.703
0.73277,0.992
1.41916,2.841
1.3375,3.203
1.28871,3.419
1.27749,3.543
1.29243,3.594
1.31132,3.463
0.776367,2.269
0.779731,2.28
0.804504,2.343
1.43881,3.288
0.803476,2.334
0.806328,2.34
0.803198,2.385
1.00651,2.557
1.00307,2.388
1.02094,2.582
0.781459,2.34
1.04167,2.652
1.05346,2.861
1.05415,2.859
1.0276,2.821
1.0518,2.981
1.3822,3.407
0.750083,1.231
0.731719,1.062
1.35211,3.546
1.41316,3.385
0.721008,0.917
0.714643,1.061
0.73637,1.038
0.809713,1.976
0.813813,1.979
0.80933,1.961
0.723189,0.764
0.720218,0.732
0.723916,0.807
0.808202,2.096
0.798442,1.964
0.797499,1.969
0.797601,2.021
0.791781,1.953
0.724169,0.796
0.791258,1.941
0.803658,1.837
0.792799,1.917
0.791946,1.909
0.801339,2.054
0.813882,2.079
1.07224,2.72
1.06363,2.593
1.04343,2.45
0.807255,2.193
1.01477,2.202
1.01946,2.192
0.862563,1.882
1.00749,2.194
1.00033,2.064
0.98594,2.125
0.986764,2.166
1.41263,3.341
1.39477,3.386
0.774779,2.237
0.775763,2.289
0.87948,1.819
0.886368,1.871
0.864779,1.807
0.874442,1.908
0.887956,1.979
0.874977,1.94
1.31512,3.971
1.33265,3.837
1.34894,3.781
1.31822,3.812
1.31128,3.777
1.32463,3.677
1.38574,3.688
0.759768,2.128
0.769226,2.146
0.762593,2.179
0.764098,2.225
0.771791,2.25
0.779813,2.294
1.36198,4.041
1.34878,3.921
1.29375,3.953
1.29727,3.936
1.2962,3.897
1.32376,3.895
1.36699,3.926
1.36312,4.055
1.03126,2.077
1.04198,2.082
1.02974,2.174
1.25235,4.075
1.00091,2.071
1.06135,2.057
1.08115,2.228
1.07387,2.149
1.09738,2.073
1.08208,2.014
1.04078,1.775
1.04637,1.764
1.03648,1.731
1.02718,1.721
1.02751,1.955
1.41358,3.357
1.01896,1.883
1.2861,3.869
0.985582,1.746
1.29439,3.762
1.28183,3.717
1.30632,3.788
1.34891,3.804
1.38272,3.854
1.40005,4.178
1.44183,4.147
1.45142,4.175
1.32838,3.658
0.998827,1.573
1.01266,1.496
0.980884,1.337
0.975653,1.384
0.962789,1.388
0.964319,1.46
0.958076,1.538
1.37888,3.775
1.40638,3.696
1.39265,3.072
1.37941,3.152
0.954593,1.53
1.34452,3.142
1.40075,3.074
0.917396,1.604
0.92141,1.603
1.42722,3.061
0.910407,1.501
1.36489,3.893
0.937333,1.539
0.909771,1.548
0.920451,1.643
0.914743,1.635
0.902614,1.61
0.916083,1.599
0.896347,1.516
0.890109,1.532
0.917811,1.683
0.725272,0.862
0.709522,0.709
0.893172,1.591
0.915486,1.585
0.919143,1.675
0.711906,0.784
0.798144,1.881
0.7055,0.702
0.785129,2.436
0.798863,2.436
0.79899,2.399
0.79225,2.306
0.789564,2.319
0.796597,2.382
1.20326,3.612
1.23179,3.536
0.811104,2.363
0.785086,2.333
0.789913,2.321
0.785642,2.323
0.803066,2.39
0.813111,2.372
0.77653,2.244
0.783296,2.319
0.790896,2.408
0.817553,2.491
0.820905,2.501
0.801777,2.369
0.920162,1.628
0.926541,1.605
0.916574,1.602
0.756794,2.114
0.752256,2.043
0.915838,1.494
0.909918,1.496
0.707054,0.788
0.920275,1.664
0.925142,1.605
0.916167,1.565
0.921917,1.655
0.924749,1.632
0.922265,1.642
0.912117,1.615
0.728371,0.759
0.92281,1.571
0.913803,1.58
1.16487,2.363
1.16908,2.672
1.20972,2.665
0.901309,1.501
0.893201,1.464
0.905245,1.532
0.903635,1.532
0.929857,1.527
0.923545,1.556
0.915107,1.532
1.30138,3.735
1.27504,3.681
1.35464,3.868
1.33382,3.901
0.822346,2.032
1.14446,2.663
1.13774,2.633
1.14277,2.75
0.82645,2.537
0.825224,2.649
0.839457,2.709
0.812359,2.03
0.792754,0.839
0.848252,2.076
0.878744,2.171
0.864635,2.101
0.843957,2.114
0.853464,2.188
0.836974,2.149
0.849801,2.238
0.851222,2.711
0.850894,2.697
0.845482,2.278
0.865161,2.308
0.849788,2.281
0.852493,2.302
0.847969,2.732
0.843358,2.301
0.869247,2.359
0.860404,2.34
0.803014,2.604
0.784551,1.091
0.793988,1.02
0.80357,0.993
0.792625,0.932
0.785573,0.969
0.788701,1.033
0.795279,1.114
0.782005,1.111
0.799472,1.116
0.816179,2.488
0.801807,2.308
0.832322,2.14
0.837382,2.222
0.811182,2.281
0.838521,2.468
1.44558,3.867
1.43962,3.837
1.43306,3.717
0.85495,2.202
0.867344,2.244
0.696052,0.794
0.822963,2.461
0.827663,2.493
1.35047,2.766
1.41287,3.384
1.3959,3.541
1.36467,3.7
1.3681,3.607
1.35753,3.58
1.38587,3.451
1.39466,3.788
1.39077,3.605
1.34246,2.684
1.30669,2.787
1.00988,2.335
1.02097,2.447
1.04612,2.322
1.05106,2.22
1.07737,2.334
1.08916,2.508
1.09801,2.468
0.722391,0.696
0.725379,0.7
1.0569,2.406
0.720283,0.786
0.715317,0.87
0.82157,2.452
0.799536,2.353
1.03624,2.474
0.810378,2.36
1.41944,3.14
1.3875,3.137
0.792384,2.202
1.13865,3.46
1.13996,3.522
1.18418,3.529
1.15072,3.535
1.1964,3.671
1.18421,3.54
1.19137,3.527
1.18457,3.562
0.893341,2.37
1.22894,3.669
1.23464,3.715
1.24223,3.699
1.20948,3.607
1.20262,3.573
0.882311,1.385
1.07983,2.718
1.07524,2.834
1.0737,2.341
1.06952,2.839
1.12899,3.086
0.857908,2.175
1.07102,3.004
1.07866,2.966
1.0831,3.055
0.850128,1.971
0.843117,2.087
1.08015,2.826
1.09208,2.913
1.11217,3.106
1.44889,2.528
1.4695,2.465
1.48281,2.427
0.764031,1.543
0.766432,1.572
0.764158,1.585
0.758692,1.644
1.10294,3.456
1.14875,3.615
1.5746,2.339
1.59653,2.207
1.58929,2.283
1.58,2.294
1.05902,1.31
1.06756,1.266
1.06874,1.208
1.54864,2.485
1.54283,2.643
1.5335,2.708
1.53435,2.752
1.05581,1.391
1.03722,1.387
1.04335,1.326
1.09655,3.358
1.10123,3.32
0.840257,2.624
0.838837,2.608
1.11238,3.372
1.11016,3.348
1.12359,3.336
1.10029,3.245
0.868438,1.823
0.712993,1.645
1.57094,3.59
0.848089,1.97
1.52344,3.883
1.55471,3.638
0.70273,1.64
0.703798,1.578
0.870466,1.773
0.876536,1.809
0.697844,1.581
0.872036,1.744
1.59268,3.528
0.861774,1.783
0.865174,1.927
1.56,3.67
1.58286,3.617
1.57824,3.399
1.04251,1.228
1.04099,1.288
1.12687,3.273
1.10347,3.239
1.00561,2.801
0.88781,2.245
0.714336,1.466
0.712896,1.491
0.729599,1.474
0.857461,2.144
0.858279,2.142
0.869338,2.172
0.831997,1.993
0.846578,1.975
0.866769,2.076
0.853789,1.96
1.07737,1.76
0.845314,1.899
1.06567,1.782
1.04979,1.665
0.83694,1.907
0.823098,1.784
0.841711,1.847
0.8411,1.868
0.832778,1.899
0.834226,1.825
1.19547,3.119
0.820475,1.729
0.842298,1.834
1.19613,3.152
0.838304,2.019
0.816535,1.937
1.23274,3.451
1.24396,3.591
0.825225,1.827
0.958403,2.525
0.822217,1.818
0.837067,1.809
0.96756,2.441
0.954467,2.415
0.983839,2.381
0.875325,2.727
0.885206,2.758
0.893895,2.761
0.894515,2.743
0.90629,2.837
0.907297,2.71
0.882675,2.636
0.901977,2.729
0.910326,2.773
0.916825,2.858
0.93574,2.924
0.725412,1.482
0.922863,2.822
0.725256,1.569
0.720633,1.552
0.702723,1.438
0.927185,0.999
0.935442,0.973
0.711042,1.446
0.725371,1.362
0.699198,1.423
1.01542,2.284
0.699918,1.459
0.703721,1.458
0.950073,2.703
0.949288,2.637
0.843157,2.166
0.954387,2.655
0.963398,2.704
0.959683,2.802
0.954408,2.805
0.956052,2.698
0.934278,2.648
0.841041,2.045
0.852946,2.087
0.870701,1.991
0.930956,2.222
0.867678,2.111
0.859716,2.137
0.719217,1.508
0.880013,2.228
0.860746,2.204
0.864581,2.153
0.927549,2.169
0.920968,2.219
0.944486,2.351
0.958805,2.365
0.936613,2.407
0.9961,3.002
0.977781,2.947
0.977335,2.823
0.967396,2.741
0.955592,3.025
0.931708,2.85
0.950622,2.967
0.925825,2.857
0.963253,2.916
0.944071,2.834
0.942861,2.784
0.970685,2.863
0.956047,2.878
0.979756,2.964
0.94657,2.912
0.943638,2.942
0.925319,2.811
0.875706,2.419
0.870199,2.348
0.858385,2.385
0.913625,2.583
0.952406,2.73
0.906402,2.625
0.912208,2.736
0.90689,2.605
0.882689,2.48
0.869322,2.47
0.867737,2.391
1.47586,2.973
0.879483,2.384
0.868931,2.273
0.885999,2.707
0.91389,2.723
0.881187,2.643
0.85731,2.175
0.899469,2.635
0.967662,2.786
0.831285,0.524
0.867704,2.499
0.884999,2.633
0.885156,2.679
0.843636,0.531
0.843213,0.533
0.85437,0.504
0.98497,2.647
0.992495,2.548
1.01253,2.626
1.00304,2.657
1.00235,2.58
0.817056,0.523
0.817233,0.523
0.952779,2.583
0.805912,0.522
0.811772,0.526
1.02512,2.832
1.01038,2.668
1.00914,2.741
0.924917,2.4
0.924017,2.347
0.915379,2.329
0.94856,2.416
0.858896,2.225
0.929019,2.378
0.934997,2.398
1.32677,3.38
1.34932,3.304
1.36599,3.457
0.851632,2.133
1.4106,3.355
1.44191,3.248
0.844426,2.275
1.43737,3.411
0.949743,2.752
0.946312,2.854
0.968958,2.96
0.945527,2.798
0.968599,2.84
0.971743,2.828
0.954597,2.585
0.900291,2.566
0.908598,2.673
0.875572,2.467
0.873378,2.407
0.917296,2.632
0.942024,1.517
0.92781,1.446
0.933226,2.717
0.928394,2.726
0.921381,2.606
0.92783,1.547
0.909672,1.613
0.921009,1.557
0.935865,1.605
1.29806,3.404
0.929003,2.786
0.931305,2.756
0.928713,2.688
0.924874,2.586
1.31775,3.392
1.32338,3.35
1.32344,3.469
0.922363,1.737
1.37481,3.508
1.36247,3.462
1.36913,3.394
1.33952,3.354
0.944345,1.503
0.908747,1.444
1.35034,3.473
1.34894,3.473
1.30972,3.541
1.34638,3.372
0.938636,2.294
0.996067,3.386
0.92804,2.27
1.38921,3.272
1.42697,3.143
1.41883,3.078
1.45793,2.795
1.42708,3.029
1.42848,3.027
1.10988,2.701
1.11225,2.716
1.08633,2.7
0.975549,3.201
0.981002,3.228
0.895529,1.313
0.974547,3.053
0.989544,3.167
0.998235,3.218
0.981297,3.152
1.00065,3.225
0.881867,1.293
0.991592,3.278
0.989138,3.299
0.978116,3.27
1.00024,3.282
0.981468,3.143
0.974637,2.401
1.15694,3.042
1.18369,3.078
0.956079,2.259
0.956055,2.234
0.971207,2.28
0.941592,2.281
0.957279,2.27
0.939884,2.292
0.953551,2.312
0.943472,2.389
0.941616,2.406
0.948895,2.408
1.25201,3.85
1.12722,2.688
1.14165,2.715
1.1592,2.822
1.15065,2.688
0.99567,2.625
1.08101,2.254
1.05387,2.176
1.04778,2.032
0.899393,2.716
1.03058,2.048
1.02499,2.174
1.03336,2.295
1.0008,2.217
1.03205,2.254
0.983546,2.132
1.05843,2.48
1.06152,2.228
0.998385,2.162
1.38898,3.42
1.38794,3.287
0.980719,2.366
1.34641,3.201
1.20025,3.76
1.20984,3.828
1.2186,3.847
1.22565,3.846
0.977529,2.124
0.968484,2.101
0.916476,2.562
0.920493,2.582
1.2471,3.485
0.966112,2.374
0.983978,2.495
0.951706,2.318
1.24812,3.405
0.954321,2.435
0.963567,2.329
1.2021,3.538
0.958629,2.279
0.942967,2.172
0.950676,2.677
0.9515,2.745
1.27396,3.874
1.24387,3.86
1.26254,3.897
1.0315,3.08
1.01473,2.887
1.01926,2.88
1.03598,2.926
1.05486,2.958
1.4762,4.088
1.50587,4.038
1.52236,4.131
1.32813,4.09
