Rg,Ree
1.19005,3.413
1.24685,3.294
1.25457,3.292
0.777445,1.621
1.11338,3.568
1.25752,3.322
1.27886,3.293
1.2266,3.447
1.1913,3.118
1.25946,3.448
1.26377,3.415
0.952046,2.842
0.958023,2.951
0.967357,2.964
0.986258,3.184
0.971799,2.946
1.09203,3.34
1.04702,3.191
0.977223,2.109
1.11874,3.345
1.0427,3.281
0.954365,2.122
1.0683,3.218
0.995187,2.988
1.28777,3.285
1.31258,3.414
0.944611,2.27
1.09666,3.104
1.11197,3.276
1.13539,3.445
1.13489,3.425
1.00835,3.276
1.17174,3.611
0.780312,1.188
0.790871,1.47
0.970666,3.311
0.942723,3.236
0.906777,1.277
0.883818,1.227
0.908673,3.115
0.906204,3.151
0.8688,2.989
0.930628,2.035
0.94488,1.817
0.895892,3.173
1.27455,3.714
1.33217,3.751
1.30627,3.769
1.27916,3.846
0.946188,2.081
1.36712,3.346
1.36066,3.428
0.898016,2.113
1.41658,3.291
0.900192,2.098
0.908363,2.153
0.918488,2.26
0.986359,1.769
0.94398,1.742
0.952949,1.779
0.958065,1.853
0.862761,1.078
0.829601,1.062
1.3769,3.326
1.37434,3.401
0.950811,3.245
0.939856,3.27
0.911265,3.176
0.941142,2.581
0.949973,3.19
0.916497,3.131
0.986915,2.643
1.28266,3.657
1.29508,3.698
0.986014,3.417
1.30713,3.899
1.30749,3.875
1.30159,3.95
1.33727,3.635
1.41016,3.721
1.03891,3.514
1.00246,3.275
0.938805,2.308
0.939358,2.205
0.994007,3.108
0.981085,3.272
1.01162,3.382
0.874708,1.077
1.00081,3.349
0.881241,0.976
0.914198,0.567
0.899225,0.582
1.02707,3.309
1.04799,3.397
1.03317,3.158
0.907023,0.524
0.969341,2.058
0.981961,2.055
0.9276,1.902
0.912408,0.536
0.889118,2.036
1.23808,3.186
1.22753,3.149
1.03216,2.799
1.02965,2.972
1.04993,2.846
1.04345,2.909
0.965025,1.569
1.34742,3.382
1.29468,3.022
1.22717,3.401
1.25994,3.514
1.23469,3.459
1.33576,2.879
1.28775,2.66
0.859459,2.349
1.222,3.462
0.859288,2.351
0.834375,2.307
0.855383,2.3
0.979307,2.714
0.952921,2.678
0.966542,2.741
1.00249,2.856
1.00702,2.901
0.975854,2.7
0.977116,2.928
1.11507,2.537
1.10514,2.485
0.912579,2.369
0.912535,2.476
0.91671,2.518
1.13112,2.436
1.16424,2.836
1.15,2.649
1.15145,2.557
1.19618,3.087
1.16199,2.874
1.11338,2.954
1.12563,2.828
0.946414,3.098
0.904778,2.916
1.0283,2.621
1.01773,2.392
0.891439,0.592
0.906359,0.62
1.33408,3.391
0.918892,1.543
1.35052,3.628
0.871407,1.066
1.00008,1.619
1.01041,1.567
1.01807,1.598
1.04833,1.916
1.05801,2.205
1.33252,3.521
0.877415,0.631
0.881459,0.606
0.872012,0.711
0.871589,0.524
1.22659,3.244
0.864096,1.114
0.873105,0.529
0.853445,1.149
0.8866,0.531
0.869409,0.551
0.885093,0.547
0.815479,1.122
1.42094,2.742
0.820414,1.547
0.822867,1.195
0.848277,1.174
1.03129,3.424
0.834527,1.136
0.851473,1.03
1.02205,3.335
0.894171,1.123
0.89091,1.137
0.888504,0.484
0.884063,0.493
1.30153,3.468
1.33534,3.336
1.31371,3.285
1.31938,3.189
1.31505,3.256
0.88324,1.375
0.903128,0.525
0.867445,1.505
0.888475,1.512
1.34124,3.12
0.879835,1.737
0.870594,1.511
0.840483,1.385
0.831797,1.37
0.823956,1.206
0.812828,1.147
0.815229,1.025
0.830532,1.122
1.05866,3.196
0.875698,1.178
1.06721,3.372
0.917032,0.908
0.87777,0.817
0.97638,2.662
1.02598,2.699
1.0054,2.514
0.882155,0.81
0.870337,0.765
0.867792,0.855
0.90088,0.559
0.904096,0.623
0.834104,0.74
0.890037,0.521
0.909086,0.524
0.904845,0.513
0.852729,1.135
0.976548,3.071
0.83902,1.031
0.906388,0.571
0.929214,2.001
0.909595,0.507
0.903568,0.478
0.898873,0.475
0.874346,0.472
0.898174,0.569
0.896173,0.545
0.837242,0.767
0.814149,0.724
0.816591,0.879
0.950077,2.44
1.18062,2.567
1.20535,2.519
1.18676,2.756
1.1382,2.39
1.02122,1.631
1.10062,2.162
0.949038,2.448
0.958953,2.546
0.953985,2.68
0.921882,0.454
0.920414,0.485
0.96772,2.61
0.93878,2.587
0.936136,2.299
1.02943,1.955
1.03501,2.116
0.897681,0.66
0.914803,0.582
1.09727,2.456
0.992394,3.302
0.991417,3.152
1.05983,3.313
1.07437,1.965
1.07844,2.12
1.03255,1.939
1.10913,2.497
1.10493,2.562
1.13433,2.67
1.18284,2.808
1.18013,2.721
1.15067,2.437
0.822353,2.176
0.798947,2.106
1.07978,2.516
1.06229,2.491
1.03839,2.381
0.900672,0.567
1.0669,2.522
1.05663,2.555
1.06414,2.572
1.02084,2.511
1.04988,2.483
1.05503,2.317
1.08632,2.624
1.08511,2.533
1.03653,2.373
1.11645,2.772
1.13819,2.745
1.01652,1.147
0.91453,0.703
0.890798,0.597
0.88923,0.602
1.16445,2.982
1.1298,2.954
0.881904,0.592
0.898697,0.588
0.890969,0.575
0.881287,2.785
0.914467,2.707
0.943135,2.845
1.17362,3.257
1.13297,3.157
1.15952,3.133
1.00618,1.535
1.38026,3.718
1.0065,1.577
1.48034,3.66
1.03724,3.201
1.06619,3.229
1.03811,2.959
1.05183,1.591
1.44928,3.672
1.44615,3.77
0.982121,2.708
0.964651,2.704
1.06808,1.956
1.06537,2.179
0.882596,1.565
1.4441,3.428
1.06941,1.736
1.4327,3.363
1.06187,1.947
0.860575,1.746
0.869125,1.613
0.877479,1.654
0.863976,1.673
1.09565,2.372
1.03143,1.998
1.04355,1.944
0.864977,1.555
0.869069,1.602
1.04467,1.97
1.05218,2.102
1.07668,2.148
0.884735,1.66
0.882316,1.646
0.876197,1.634
1.08739,2.668
1.02595,2.453
1.41258,4.282
1.41141,4.167
1.35296,4.285
1.26742,3.942
0.902186,0.535
0.902925,0.546
0.892981,0.525
0.900531,0.564
1.03478,1.794
1.00321,1.627
1.00022,1.541
1.00031,1.304
0.884147,1.728
0.896425,1.679
1.02725,1.62
0.884711,0.614
0.892516,0.612
0.892945,0.515
0.932546,1.589
0.950851,1.851
0.905203,1.855
0.87726,2.004
0.942796,1.404
1.02812,1.802
1.02772,1.901
1.13453,2.852
1.14627,3.201
1.14278,3.177
0.966708,1.186
0.959138,1.778
1.0067,1.325
0.915366,1.281
0.904113,1.336
0.866415,1.495
1.21251,3.668
1.25438,3.806
1.27335,3.846
1.27355,3.567
1.24511,3.657
1.17857,3.392
0.869885,2.125
0.921505,2.117
1.33072,4.035
1.41989,4.477
1.38991,4.461
1.33695,4.231
1.00957,3.455
1.25803,3.59
1.22151,3.398
0.874418,1.646
0.891534,2.345
0.869797,1.634
1.25495,3.422
0.858825,1.603
0.935998,2.186
1.00687,1.629
0.980902,1.584
0.919612,2.825
1.05851,2.26
1.04736,2.435
0.960533,1.674
0.910962,2.853
0.928125,3.062
0.954887,1.628
1.09891,2.64
0.95894,1.74
0.858238,2.617
0.953315,1.074
0.992675,1.311
0.855619,2.188
1.10314,3.054
1.14808,2.984
1.17194,2.994
1.17677,3.007
1.16,2.953
1.15112,3.091
0.849549,1.553
0.869931,1.554
1.00825,2.157
0.844022,2.494
0.851429,2.425
0.864223,2.543
0.853876,2.518
0.863744,2.657
0.870694,2.702
0.822753,1.429
0.833488,2.581
0.854708,1.345
0.860524,2.665
1.1736,2.955
1.12922,2.819
1.07646,2.928
1.14895,3.428
0.870849,2.585
0.887372,2.749
0.887269,2.686
0.855614,2.596
1.11711,3.251
0.874145,2.549
1.01101,2.921
0.912209,0.732
0.858909,2.618
0.911645,0.72
0.922047,0.762
0.918098,0.871
0.941915,0.839
0.906506,2.505
0.885475,2.531
0.860226,1.054
0.907791,2.684
0.908362,2.822
0.904901,2.774
0.916316,0.687
1.12695,3.649
1.07192,3.46
0.946096,0.707
1.1452,3.511
1.12938,3.39
1.14531,3.614
1.0389,3.034
0.902367,1.667
0.920305,1.68
0.935838,1.621
1.06888,3.134
0.891057,1.701
0.811253,2.055
0.807461,1.737
0.89162,1.633
0.793,1.923
0.890486,1.697
0.874857,1.627
0.896363,1.678
0.882841,1.611
0.866963,1.552
0.866721,1.683
0.806126,2.106
0.83316,2.273
0.923221,1.518
0.937153,1.823
0.923368,0.639
0.895396,0.773
0.79479,2.217
0.858705,1.206
0.80155,2.154
0.771693,1.417
0.842778,1.912
0.76285,1.331
0.847564,2.048
0.82566,1.877
0.839669,1.213
0.853885,1.286
1.38548,3.546
1.32801,3.417
1.24922,3.875
0.954264,1.493
0.929261,1.437
0.92802,1.443
0.86834,1.243
0.910583,1.18
0.920444,1.13
0.87846,1.495
0.865796,1.802
0.867293,1.654
0.857546,1.538
0.844499,1.391
0.921888,1.047
0.913056,1.027
0.89732,0.98
0.923846,2.197
0.932098,1.914
0.940043,1.994
0.926181,1.87
0.90982,1.154
1.01238,1.855
0.903861,1.218
0.917493,1.315
0.909304,0.681
0.876605,0.609
0.895014,0.737
0.906913,0.802
0.802969,2.306
0.798243,2.148
1.00193,2.166
0.903294,0.698
0.960608,1.937
0.9908,2.26
0.865398,0.853
0.880259,2.383
0.83623,2.351
0.890821,2.607
0.902419,2.666
0.885101,2.626
0.837404,0.959
0.880268,0.933
0.884405,0.972
0.896625,0.821
1.0158,2.47
1.01981,2.592
1.0301,2.747
0.865727,2.323
1.00964,2.299
0.916845,0.974
0.894655,1.594
0.89544,1.845
1.39335,3.482
1.33235,3.547
1.37399,3.818
1.39733,3.849
1.39013,3.928
1.37627,3.81
0.94138,1.567
1.43146,3.91
1.36006,3.798
0.943765,1.595
0.92595,1.693
0.95121,1.571
1.36388,4.244
1.33082,4.274
1.37946,4.352
1.02667,2.738
1.00081,2.532
1.01753,2.422
1.00366,2.376
1.27111,3.005
1.31568,3.291
0.843366,0.541
0.823374,0.614
0.863216,0.628
0.854943,0.589
1.3027,3.249
1.32778,3.235
0.842696,0.586
0.84224,0.568
0.832245,0.556
0.801571,2.379
0.827383,0.567
0.817802,0.557
0.820736,2.496
0.918177,2.028
0.942998,2.022
0.805524,2.261
1.21824,3.053
1.243,3.153
0.844812,2.36
0.845406,2.306
0.866013,1.697
0.885677,1.793
0.854045,2.079
0.894068,1.91
0.955433,2.158
0.820191,1.991
0.835669,2.049
0.929825,1.516
0.909339,1.555
0.929817,1.591
0.901561,2.418
0.923604,1.913
0.940377,2.119
1.39424,3.494
1.42278,3.27
1.39271,3.301
0.999225,2.459
1.37408,3.041
1.34198,3.387
1.30254,3.441
1.2371,3.673
1.00466,2.907
0.913434,3.148
1.29779,3.539
1.2923,3.565
0.805663,1.287
0.843604,1.212
0.837204,1.315
0.840164,1.237
0.832189,1.184
0.955414,2.423
0.956818,2.254
0.972484,2.645
0.961368,2.652
0.744306,1.174
0.741935,1.275
0.745973,1.217
0.727019,1.173
0.967126,1.97
1.04161,2.413
0.974492,2.238
0.727285,0.914
0.717609,0.993
0.734967,0.924
1.47507,2.958
1.51068,3.217
1.47236,3.283
0.74272,1.233
0.743413,1.147
1.062,3.088
1.00648,2.383
1.05601,2.374
0.709675,0.69
1.05386,2.388
1.03355,2.086
1.03061,1.948
0.727575,1.016
0.719697,1.045
1.00079,1.616
1.03202,1.809
1.03625,1.711
1.10899,2.243
0.981737,1.664
1.00382,1.861
0.979538,1.912
1.02382,2.217
1.02878,2.192
0.981488,1.847
0.996465,2.153
0.975512,2.761
1.01458,2.996
0.824132,0.875
0.846501,1.153
0.880134,1.073
1.21344,3.323
1.17146,3.268
1.04314,3.324
1.03616,3.21
1.01937,2.916
0.828746,1.059
1.22604,3.267
1.25976,3.406
1.10224,3.273
1.07593,3.085
1.07679,3.022
1.0085,2.831
0.765513,1.25
0.762588,1.298
0.75663,1.274
0.836897,1.082
0.866957,1.092
0.843685,1.103
1.29516,3.33
1.2445,3.673
1.06672,2.31
1.33377,3.47
1.29367,3.463
1.15989,2.617
1.18057,2.71
0.929615,0.842
0.917714,0.865
1.32128,3.756
1.33516,3.737
0.945511,0.792
1.46504,3.691
1.45561,3.687
1.4641,3.505
0.925693,0.86
0.915179,0.803
1.37752,3.25
1.12156,2.477
1.14229,2.826
0.909048,0.821
0.912703,0.807
1.33344,3.538
1.40774,3.839
1.39666,3.741
1.33915,3.381
1.38747,3.662
0.863694,0.782
0.859809,2.255
0.878404,2.294
0.894658,2.437
0.892318,2.435
0.90486,2.25
0.863818,2.344
0.873853,2.271
1.05833,2.252
1.06255,2.346
0.891101,2.299
0.88132,2.227
0.897506,2.404
0.905782,2.52
1.37096,3.845
1.25286,3.734
1.28734,3.57
1.03062,1.877
1.04189,2.142
1.0234,2.056
0.856003,0.564
0.867291,0.535
1.37485,3.716
1.34997,3.684
0.858033,0.788
1.35569,3.957
0.871279,0.983
0.918551,1.024
0.888711,0.895
0.897233,0.918
0.906072,1.059
1.42242,2.985
0.894726,1.052
0.919734,1.177
1.38589,3.862
1.48228,2.486
0.844828,0.509
0.85204,0.502
1.41623,3.786
1.45176,3.64
1.46893,3.705
0.849777,0.519
0.828723,0.525
0.87788,1.495
0.914162,1.322
0.876786,0.534
0.847592,0.563
1.2028,3.335
0.881758,1.446
0.901266,1.285
0.902232,1.184
1.36386,3.474
1.33547,3.543
1.30648,3.717
0.83999,1.129
0.865961,1.167
0.872217,1.203
1.34416,3.881
1.33562,3.673
1.35289,3.755
0.857745,1.182
0.871775,1.304
0.866457,1.138
0.883171,1.195
1.22959,3.454
1.22217,3.779
1.21376,3.766
1.0831,2.946
0.844323,1.202
0.829652,1.255
0.844705,1.214
0.857288,1.248
1.4043,2.678
1.3822,2.754
0.887472,1.45
0.87075,1.466
0.910162,1.986
0.892317,2.136
0.888102,2.123
0.904085,2.088
0.871079,1.86
1.29815,2.825
0.916544,2.346
0.91865,2.411
1.36174,3.818
1.40621,2.765
1.26934,3.199
1.40712,2.858
1.32284,3.747
1.45555,2.872
1.49508,2.872
1.28587,3.726
1.50721,2.767
1.53746,2.395
1.57696,2.184
0.873301,0.495
0.874242,0.709
0.838766,0.595
1.32127,3.527
1.46982,2.859
0.912045,2.488
1.53633,2.601
1.54024,2.643
1.15025,2.514
1.50242,2.36
1.11801,2.178
1.10212,2.016
1.53336,2.36
1.09955,1.954
1.1265,1.995
1.12389,1.975
0.947645,1.947
0.914279,1.849
0.939897,1.75
1.19712,2.274
0.878916,1.132
0.88356,1.008
0.90639,1.168
1.58717,2.978
1.60672,3.258
0.914332,2.024
1.51794,3.445
1.44797,3.445
1.42953,3.591
1.52227,3.671
0.957915,2.537
1.51932,3.989
1.50397,4.069
0.870438,1.279
0.859053,1.269
0.892681,1.314
1.25581,2.898
0.81799,0.531
0.807904,0.534
1.45909,4.241
1.41947,4.421
1.42892,4.331
1.05786,2.9
0.915418,1.52
1.05679,2.926
1.08769,3.097
0.945622,1.691
0.93192,1.723
1.02465,2.694
1.25819,3.49
1.26287,3.477
1.3261,3.61
1.07106,2.84
1.08225,2.746
1.07297,2.891
1.00904,2.609
0.948176,1.394
0.954425,1.499
1.44285,3.991
1.11823,3.655
1.06966,3.493
1.09972,2.81
1.39307,4.028
1.49099,4.719
1.37112,3.834
1.44816,4.622
1.42328,4.421
0.878119,1.944
0.858915,1.91
0.820834,1.799
0.847223,1.886
0.852934,1.911
1.0307,2.362
0.887762,1.902
0.993831,1.683
1.0353,1.938
1.00879,2.175
0.992527,2.48
1.00191,2.225
1.00909,2.278
1.20874,3.409
1.17514,3.467
1.27491,3.171
1.03878,2.308
1.04559,2.572
1.42451,4.037
1.27463,3.173
1.41111,3.941
1.30816,3.472
1.28721,3.522
1.01311,2.937
1.3115,3.458
1.16017,3.138
1.01714,2.773
1.01924,2.668
0.961054,1.887
1.43073,3.164
0.932897,1.846
0.943172,1.787
1.36751,3.566
1.38461,3.482
1.37512,3.485
1.4334,2.986
0.960253,2.319
1.45189,3.052
1.47663,3.014
1.08511,3.244
1.14982,3.526
1.10332,3.259
1.5263,3.066
1.48923,3.306
1.46206,3.081
1.23971,3.822
1.23296,3.722
1.25924,3.825
1.24131,3.953
0.897294,2.676
1.21822,3.773
1.20321,2.999
1.26584,3.263
0.967739,2.337
1.33734,3.614
1.27871,3.518
1.23576,3.654
1.21509,3.423
0.931861,1.925
1.05161,2.559
1.3477,4.135
1.37036,4.015
1.40701,3.976
1.46146,4.04
1.52329,3.862
1.52544,3.816
0.971007,2.95
0.94431,2.041
1.38038,3.084
1.39341,3.191
1.39935,3.127
0.999321,2.463
0.902013,2.116
0.929304,1.994
0.98069,2.734
0.971204,2.672
0.978716,2.816
0.853848,1.32
1.02638,2.916
1.01571,3.016
1.01881,3.021
0.833368,1.364
0.850123,1.493
1.24746,3.462
0.840565,1.484
1.1387,3.224
1.16361,3.324
1.08671,2.862
0.99942,2.592
1.12843,3.118
1.10179,3.239
1.10834,3.218
1.09278,3.262
0.928784,2.274
0.915669,2.252
0.906089,2.247
1.15528,3.579
1.14475,3.471
1.06253,3.129
0.854816,1.613
0.983976,2.965
0.985924,2.785
0.853761,1.327
0.968429,2.737
0.909495,1.76
0.945451,2.733
0.975714,2.81
0.888253,1.36
0.986804,3.062
0.962056,3.002
0.980304,2.926
0.964712,2.916
0.867342,2.467
0.887511,2.5
1.37594,4.57
0.888737,2.587
0.891532,2.473
1.35343,4.223
1.34138,4.242
0.864466,2.301
1.28467,3.993
1.31065,4.153
0.866433,1.324
1.3011,4.097
1.263,3.933
0.86057,1.368
0.884555,1.564
0.871882,1.536
0.863662,1.365
1.05175,2.71
1.01948,2.646
0.992309,2.583
1.21145,3.34
1.24602,3.174
1.20338,3.093
1.30988,3.822
1.25484,3.758
1.25344,3.512
1.27495,3.508
1.30111,3.755
1.26285,3.497
0.82046,1.644
1.27443,3.554
1.25763,3.43
1.01764,2.28
1.05062,2.404
1.02779,2.333
1.03101,2.357
1.02396,2.359
0.867724,1.563
0.815829,1.46
1.17841,2.955
0.803803,1.395
0.981672,2.344
1.19076,2.956
1.16851,2.823
1.15859,2.757
1.06352,2.131
1.01713,1.865
1.05737,1.992
0.826639,1.519
0.699728,2.156
0.984693,1.979
0.706341,2.24
0.864755,1.372
0.681316,2.146
0.689065,2.151
0.684274,2.077
1.03572,1.926
0.882577,1.647
0.885088,1.697
0.949362,1.351
0.93163,1.505
0.697552,2.263
0.906054,1.358
0.922772,1.54
1.1806,3.002
0.975554,1.903
1.19435,3.209
1.21174,3.237
0.870067,1.273
0.861374,1.313
1.24958,3.221
1.07494,3.231
1.05373,3.123
1.04799,2.852
1.05676,3.122
1.03837,2.091
1.05573,2.884
1.03947,2.775
1.03994,3.013
1.05988,3.014
0.857352,1.198
1.01568,2.842
1.00906,2.949
0.879249,1.014
0.985835,2.561
0.874777,1.151
0.870957,1.876
0.840013,1.91
1.09618,2.974
0.857589,1.424
0.857887,1.464
0.84853,1.423
0.836157,1.475
0.938237,2.294
0.952036,2.471
0.827913,1.501
1.07682,3.01
1.12106,3.181
0.947047,2.322
0.866307,1.404
0.880313,1.211
0.882555,1.571
1.11343,2.901
0.891151,1.398
0.912046,1.562
1.19155,3.214
0.891199,1.629
0.876298,1.724
0.866799,0.615
0.941657,1.7
0.879932,1.392
0.879819,0.736
0.899288,0.678
0.869902,0.677
0.877257,0.592
0.859539,0.754
0.847458,0.749
0.841888,1.451
0.860899,1.67
0.847877,1.616
0.849727,1.716
0.831842,1.491
0.868094,0.693
0.874366,0.734
0.874506,0.821
0.870161,0.782
0.899206,2.428
0.85218,0.572
0.890627,2.431
0.869691,2.457
0.843194,1.507
0.886029,0.596
0.880614,0.684
0.882274,0.664
0.854472,0.812
0.846689,2.319
0.850852,1.106
0.880614,2.419
0.859287,1.127
0.865136,1.026
0.860931,0.999
0.886999,2.307
0.856239,2.359
0.86764,2.431
0.865575,0.929
0.890479,0.924
0.872913,0.857
0.852203,0.795
0.869778,1.044
0.866816,2.345
1.19578,3.011
0.856433,0.868
0.862642,0.687
0.871289,0.652
1.17039,2.542
0.899777,2.132
0.908758,2.086
0.929556,2.193
0.997623,2.465
0.982781,2.328
0.991362,2.494
1.00008,2.563
0.868124,0.975
0.872299,1.063
0.924895,2.03
0.956964,1.898
0.85109,2.454
0.88083,0.813
1.02742,2.645
0.885584,2.537
0.900998,2.513
0.863145,2.445
1.03409,3.18
0.880981,0.715
0.895113,0.829
1.0075,3.237
1.00877,3.339
1.0169,3.24
1.03645,3.276
0.865407,2.357
0.871667,0.753
1.18769,3.048
0.882958,2.604
0.884354,2.464
1.19562,2.801
0.870854,2.429
0.869201,2.513
0.852436,2.431
1.13706,2.649
0.987472,2.665
1.01147,2.916
1.15323,2.545
1.22306,2.749
0.888239,2.285
0.892201,2.204
0.873076,2.168
0.958184,2.954
0.992968,3.186
1.0081,3.108
1.01007,3.264
0.907712,2.334
0.874175,2.352
0.880905,2.45
0.960439,0.992
0.837861,2.129
0.928235,0.902
0.874006,2.396
1.39893,3.782
1.37723,3.923
0.943928,0.786
0.930643,0.674
0.933947,0.496
0.912348,0.501
1.45084,3.621
1.47309,3.677
1.39514,3.721
1.43475,3.603
1.44821,3.685
1.409,3.729
1.32096,3.733
0.879009,0.542
1.36304,3.652
1.47838,3.773
1.45335,3.835
1.38296,3.484
0.973448,2.297
1.52527,3.64
0.99125,2.379
1.5081,3.766
0.950895,1.998
1.48994,3.493
1.45883,3.398
1.4552,3.43
0.958446,1.938
0.952535,1.693
0.896607,1.32
0.891889,1.257
0.888624,1.31
1.48876,3.21
0.898714,1.194
1.50143,3.129
1.55226,2.646
1.23211,2.755
1.20719,2.95
0.986952,2.731
0.989889,2.643
1.49734,2.76
0.999736,2.633
1.52315,2.913
1.49636,3.254
1.04044,2.792
1.03058,2.63
0.929939,0.824
0.929892,0.823
0.880651,0.801
0.879862,0.731
1.02805,3.045
1.52755,2.535
1.50836,2.483
1.46643,2.624
1.00126,2.923
0.988065,2.65
0.900983,0.888
0.907823,0.803
0.919424,0.656
0.901041,0.63
0.917804,0.751
0.884273,0.848
0.994819,2.105
0.981485,2.801
1.00619,3.016
0.945622,2.079
1.56632,3.61
1.55308,3.641
1.00034,2.805
1.00197,2.637
0.97653,2.457
0.884076,1.43
0.915153,2.335
0.93201,2.34
0.943238,2.471
0.941371,2.46
1.37441,3.566
0.908833,2.362
0.872005,2.221
0.831587,2.157
0.974868,3.151
1.00029,3.438
0.991582,3.405
0.985448,3.382
0.960917,3.287
0.982347,3.397
0.978158,3.374
0.879677,2.331
0.955039,2.752
0.953136,2.768
1.00241,2.759
1.00574,2.663
0.995107,2.638
1.04872,2.93
0.879224,1.346
0.860206,1.337
1.04267,3.079
1.10481,3.243
1.08924,3.294
0.865579,1.098
1.14431,3.538
0.818511,1.975
0.823552,1.89
1.11869,3.425
0.925707,2.095
0.926165,2.008
1.06714,3.262
1.0959,3.255
1.05935,2.133
1.13019,2.536
0.851358,0.855
0.800427,0.67
0.798197,0.69
1.07766,2.179
1.09132,2.238
1.09182,2.365
0.820058,0.978
0.817844,1.025
0.835191,1.111
0.800368,1.021
0.803799,1.024
1.05018,1.751
1.06206,2.097
0.974376,1.396
1.08189,2.39
1.12299,2.551
1.2056,2.907
0.948844,1.369
1.12026,2.405
1.13209,2.446
1.13548,2.639
1.13236,2.575
0.923299,2.484
0.934187,2.43
0.824128,1.19
1.1197,2.184
1.12747,2.194
0.976967,1.267
1.01151,1.426
0.999337,1.311
1.09358,2.425
1.00821,2.786
1.09914,2.272
0.82477,1.041
1.01121,2.41
1.08178,2.55
1.10151,2.66
0.840155,1.141
0.831439,1.056
0.988909,1.325
1.00822,1.499
1.08421,1.788
0.805728,0.993
1.12577,3.368
1.17697,3.528
0.840989,1.055
1.06531,3.344
1.07259,3.365
1.10595,2.345
1.14509,2.698
1.13465,2.856
0.829683,1.075
0.782884,1.004
0.813035,0.971
0.812903,1.014
0.915095,1.01
0.893014,1.032
1.30033,3.536
1.23887,3.517
1.2739,3.652
0.99234,2.929
1.2666,3.378
1.25366,3.34
1.16312,3.088
0.979161,2.859
0.983797,2.982
1.18282,3.323
1.19106,3.451
1.17711,3.461
1.14489,3.456
1.08137,3.227
1.10381,3.364
0.939041,1.83
0.968107,1.916
0.955171,1.911
1.01337,2.222
1.01363,2.091
1.01026,2.307
0.99845,2.477
1.00939,2.447
1.01416,2.591
1.01145,2.499
1.20254,3.434
1.28732,3.254
1.29847,3.209
1.33154,3.463
1.42453,3.659
1.38976,3.28
1.35555,3.231
0.991691,2.17
0.884844,0.867
0.751875,1.008
0.738907,1.052
0.902274,0.747
0.918167,0.74
0.767113,1.268
0.759039,1.41
0.926185,0.641
0.773776,1.601
1.15593,3.309
1.19873,3.368
1.15477,2.594
0.741099,1.034
1.11265,2.427
1.14636,2.641
1.19624,2.728
1.21302,3.121
1.24385,3.154
0.901914,0.723
0.903724,0.771
0.902913,0.752
0.885873,0.708
1.134,2.467
1.0982,2.381
1.13127,2.343
1.13333,2.536
1.12603,2.423
1.23134,3.52
1.24799,3.635
1.22541,3.401
0.863534,0.53
1.15663,3.366
1.1188,3.18
1.0139,2.264
1.19433,3.421
1.01689,2.239
1.02102,2.221
1.00378,2.219
1.0101,2.208
1.04394,2.071
1.03499,2.186
1.03048,2.284
0.984516,2.194
1.00244,2.213
1.01995,2.161
1.24413,3.348
1.32243,3.694
0.863235,1.145
0.873482,1.353
0.862142,1.264
0.856826,1.201
0.869546,1.257
0.853535,1.239
0.858706,1.406
0.867893,1.281
0.875812,1.102
0.956436,2.079
0.965827,2.11
0.954676,2.141
0.956267,2.016
0.947685,2.078
0.943608,1.968
0.948637,1.591
1.01686,2.191
0.852998,2.206
0.874523,2.187
0.865645,2.201
0.875398,2.129
0.83961,2.079
0.826113,2.054
0.861117,2.302
0.833456,2.304
0.847658,2.323
0.818076,2.267
0.866957,2.207
0.875865,2.199
0.987519,1.703
0.982547,1.728
0.999636,1.731
0.875493,0.967
1.01288,3.106
0.87165,0.942
1.37247,3.373
1.35569,3.655
1.34651,3.496
0.873745,0.827
0.884474,0.929
1.24549,3.364
1.01034,3.156
1.03341,3.192
0.902835,0.918
1.28411,3.309
0.866777,0.88
1.02168,2.665
1.02387,2.855
1.09294,3.266
1.07299,3.336
0.870339,1.094
1.08464,3.482
1.11317,3.469
0.882977,0.56
0.881652,0.527
0.873384,0.91
0.882712,0.574
0.894156,0.545
0.887474,1.138
0.868557,1.252
0.86367,1.173
0.863251,1.142
1.0379,2.925
0.882243,1.046
1.11991,2.818
1.50413,3.666
1.53166,3.78
1.08284,2.372
1.11143,2.85
0.852794,1.119
0.879775,1.104
1.54638,4.301
1.59424,4.021
1.64366,4.032
1.64074,3.737
1.56974,3.942
1.12247,2.474
0.856468,0.823
0.87509,0.7
0.876452,0.923
1.17054,2.936
1.17539,2.994
0.882574,1.103
1.21387,3.113
1.20956,3.402
1.21088,3.636
0.993574,2.493
1.03635,2.872
0.895136,1.156
1.30851,3.654
0.883277,1.161
1.28904,3.643
0.867168,1.054
1.00676,2.954
1.06092,2.879
1.08224,3.04
1.01518,2.865
1.00873,2.828
1.14392,3.001
1.14195,2.846
1.20982,3.016
1.21657,3.171
0.856607,1.185
0.834868,1.227
1.10081,3.062
1.17811,3.17
1.11661,3.017
1.0719,2.968
1.07673,3.006
1.27071,3.803
1.34021,3.673
1.29544,3.536
1.27529,3.388
1.33356,3.499
1.31589,3.719
1.26305,3.524
0.883585,1.39
1.34579,3.355
1.41145,3.266
0.867811,1.308
0.859006,1.232
1.41591,3.532
1.09264,3.296
1.00272,2.703
1.084,3.357
1.08124,3.394
1.05469,2.681
1.05663,2.59
1.06748,3.238
1.07149,3.399
1.15873,3.391
0.827773,1.431
0.822255,1.389
0.866725,1.307
1.15675,3.808
